"URI","Title","RecordId","ParentType URI","From Date","To Date","Deity","Denomination","Issuer","Manufacture","Material","Mint","Object Type","Portrait","Region","State","Symbol_obv","Symbol_rev","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Obverse Above","Reverse Above","Obverse Below","Reverse Below","Obverse Before","Reverse Before","Obverse Behind","Reverse Behind","Obverse Above or Behind","Obverse Behind or Before","Obverse Below or Behind","Obverse In Field","Reverse In Field","Obverse Left Field","Reverse Left Field","Obverse Right Field","Reverse Right Field","Obverse Exergue","Reverse Exergue","Obverse After Legend","Reverse Above, or Above and Below","Reverse Above, Below, or Both","Reverse Center","Reverse At Base","Date Record Modified"
"http://numismatics.org/crro/id/rrc-293.1","RRC 293/1","rrc-293.1","","-113","-112","","Denarius","L. Marcius Philippus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","Φ","X","R͡O͡M͡A","Head of Philip V of Macedon, right, wearing helmet with goat's horns on which rests diadem. Border of dots.","L·PHILIPPVS","Equestrian statue - horseman carries laurel-branch; below horse, flower (?); below, on tablet, inscription. Border of dots.","","","","X","Φ","","","","","","","","","","","","","","","","","","","","2025-05-27T04:05:19Z"
"http://numismatics.org/crro/id/rrc-293.2","RRC 293/2","rrc-293.2","","-113","-112","Hercules","Quadrans","L. Marcius Philippus","Struck","Bronze","Rome","Coin","","Latium","Roman Republic","Three pellets","Rooster||Three pellets","L·PHILIPPVS","Head of Hercules, right.","ROMA","Prow, right.","","Rooster","","","","Three pellets","Three pellets","","","","","","","","","","","","","","","","","","2025-05-27T04:05:20Z"
"http://numismatics.org/crro/id/rrc-293.3","RRC 293/3","rrc-293.3","","-113","-112","Saturn","Uncia","L. Marcius Philippus","Struck","Bronze","Rome","Coin","","Latium","Roman Republic","Harpa","One pellet","L·PHILIPPVS","Laureate head of Saturn, right.","ROMA","Dog, right.","","One pellet","","","","","Harpa","","","","","","","","","","","","","","","","","","2025-05-27T04:05:20Z"
"http://numismatics.org/crro/id/rrc-294.1","RRC 294/1","rrc-294.1","","-113","-112","Roma","Denarius","T. Didius","Struck","Silver","Rome","Coin","","Latium","Roman Republic","X","","R͡O͡M͡A","Helmeted head of Roma, right. Border of dots.","T·DEIDI","Battle between gladiator armed with whip and gladiator armed with stave. Border of dots.","","","X","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:05:20Z"
"http://numismatics.org/crro/id/rrc-295.1","RRC 295/1","rrc-295.1","","-113","-112","Roma","Denarius","L. Manlius Torquatus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","X","Q","ROM͡A","Helmeted head of Roma, right. Torque as border.","L·TORQVA EX·S·C","Horseman charging left. Border of dots.","","Q","","","X","","","","","","","","","","","","","","","","","","","","2025-05-27T04:05:22Z"
"http://numismatics.org/crro/id/rrc-296.1","RRC 296/1","rrc-296.1","","-112","-111","Mars||Juno||Jupiter||Minerva","Denarius","Cn. Cornelius Blasio","Struck","Silver","Rome","Coin","","Latium","Roman Republic","X||Caduceus||Star||Bucranium||Prow-stem||Wreath||Spearhead||Dagger||Palm-branch||Corn-ear||Tripod||Trident||Thyrsus","Dot||Crescent||Θ||Π||Υ||Φ||symbol||<hi rend=""ligature"">BLA</hi>||Palm-branch||Eagle||A||Cornucopiae||Dolphin||Torch","CN·BLASIO·CN·F","Head of Mars, right, wearing Corinthian helmet. Border of dots.","","Jupiter standing facing between Juno and Minerva and holding sceptre in right hand and thunderbolt in left hand - Juno holds sceptre in right hand, Minerva holds sceptre in left hand and crowns Jupiter with right hand. Border of dots.","X","","","","","","Caduceus||Star||Bucranium||Prow-stem||Wreath||Spearhead||Dagger||Palm-branch||Corn-ear||Tripod||Trident||Thyrsus","","","","","","Dot||Crescent||Θ||Π||Υ||Φ||symbol||<hi rend=""ligature"">BLA</hi>||Palm-branch","","","","A||Cornucopiae||Dolphin||Torch","","Eagle","","","","","","2025-05-27T04:05:23Z"
"http://numismatics.org/crro/id/rrc-141.2a","RRC 141/2a","rrc-141.2a","http://numismatics.org/crro/id/rrc-141.2","-189","-180","Janus","As","Bird and Tod (Republican Moneyer)","Struck","Bronze","Rome","Coin","","Latium","Roman Republic","I","T upon which bird holding wreath in beak||I","","Laureate head of Janus.","ROMA","Prow, right.","I","T upon which bird holding wreath in beak","","","","I","","","","","","","","","","","","","","","","","","","2025-05-27T04:02:42Z"
"http://numismatics.org/crro/id/rrc-141.2b","RRC 141/2b","rrc-141.2b","http://numismatics.org/crro/id/rrc-141.2","-189","-180","Janus","As","Bird and Tod (Republican Moneyer)","Struck","Bronze","Rome","Coin","","Latium","Roman Republic","I","I||T upon which bird holding wreath in beak","","Laureate head of Janus.","ROMA","Prow, right.","I","I","","","","T upon which bird holding wreath in beak","","","","","","","","","","","","","","","","","","","2025-05-27T04:02:42Z"
"http://numismatics.org/crro/id/rrc-141.3a","RRC 141/3a","rrc-141.3a","http://numismatics.org/crro/id/rrc-141.3","-189","-180","Saturn","Semis","Bird and Tod (Republican Moneyer)","Struck","Bronze","Rome","Coin","","Latium","Roman Republic","S","T upon which bird holding wreath in beak||S","","Laureate head of Saturn, right.","ROMA","Prow, right.","","T upon which bird holding wreath in beak","","","","S","S","","","","","","","","","","","","","","","","","","2025-05-27T04:02:42Z"
"http://numismatics.org/crro/id/rrc-141.3b","RRC 141/3b","rrc-141.3b","http://numismatics.org/crro/id/rrc-141.3","-189","-180","Saturn","Semis","Bird and Tod (Republican Moneyer)","Struck","Bronze","Rome","Coin","","Latium","Roman Republic","S","T upon which bird||S","","Laureate head of Saturn, right.","ROMA","Prow, right.","","T upon which bird","","","","S","S","","","","","","","","","","","","","","","","","","2025-05-27T04:02:42Z"
"http://numismatics.org/crro/id/rrc-141.4a","RRC 141/4a","rrc-141.4a","http://numismatics.org/crro/id/rrc-141.4","-189","-180","Minerva","Triens","Bird and Tod (Republican Moneyer)","Struck","Bronze","Rome","Coin","","Latium","Roman Republic","Four pellets","T upon which bird holding wreath in beak||Four pellets","","Helmeted head of Minerva, right.","ROMA","Prow, right.","Four pellets","T upon which bird holding wreath in beak","","","","Four pellets","","","","","","","","","","","","","","","","","","","2025-05-27T04:02:43Z"
"http://numismatics.org/crro/id/rrc-141.4b","RRC 141/4b","rrc-141.4b","http://numismatics.org/crro/id/rrc-141.4","-189","-180","Minerva","Triens","Bird and Tod (Republican Moneyer)","Struck","Bronze","Rome","Coin","","Latium","Roman Republic","Four pellets","T upon which bird||Four pellets","","Helmeted head of Minerva, right.","ROMA","Prow, right.","Four pellets","T upon which bird","","","","Four pellets","","","","","","","","","","","","","","","","","","","2025-05-27T04:02:43Z"
"http://numismatics.org/crro/id/rrc-141.5a","RRC 141/5a","rrc-141.5a","http://numismatics.org/crro/id/rrc-141.5","-189","-180","Hercules","Quadrans","Bird and Tod (Republican Moneyer)","Struck","Bronze","Rome","Coin","","Latium","Roman Republic","Three pellets","T upon which bird holding wreath in beak||Three pellets","","Head of Hercules, right.","ROMA","Prow, right.","","T upon which bird holding wreath in beak","","","","Three pellets","Three pellets","","","","","","","","","","","","","","","","","","2025-05-27T04:02:43Z"
"http://numismatics.org/crro/id/rrc-141.5b","RRC 141/5b","rrc-141.5b","http://numismatics.org/crro/id/rrc-141.5","-189","-180","Hercules","Quadrans","Bird and Tod (Republican Moneyer)","Struck","Bronze","Rome","Coin","","Latium","Roman Republic","Three pellets","T upon which bird||Three pellets","","Head of Hercules, right.","ROMA","Prow, right.","","T upon which bird","","","","Three pellets","Three pellets","","","","","","","","","","","","","","","","","","2025-05-27T04:02:43Z"
"http://numismatics.org/crro/id/rrc-296.2","RRC 296/2","rrc-296.2","","-112","-111","Janus||Victory","As","Cn. Cornelius Blasio","Struck","Bronze","Rome","Coin","","Latium","Roman Republic","I","","ROMA","Laureate head of Janus.","CN·BLASIO·CN·F","Victory attaching helmet to trophy.","I","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:05:26Z"
"http://numismatics.org/crro/id/rrc-296.3","RRC 296/3","rrc-296.3","","-112","-111","Saturn","Semis","Cn. Cornelius Blasio","Struck","Bronze","Rome","Coin","","Latium","Roman Republic","S","S","","Laureate head of Saturn, right.","CN·B͡L͡ASIO ROMA","Prow, right.","","","","","S","S","","","","","","","","","","","","","","","","","","","2025-05-27T04:05:26Z"
"http://numismatics.org/crro/id/rrc-296.4","RRC 296/4","rrc-296.4","","-112","-111","Hercules","Quadrans","Cn. Cornelius Blasio","Struck","Bronze","Rome","Coin","","Latium","Roman Republic","Three pellets","Three pellets","","Bust of Hercules seen from behind, with head turned to left and club over right shoulder.","CN·B͡L͡ASIO ROMA","Prow, right.","","","","","","Three pellets","","","","","","","","","","Three pellets","","","","","","","","","2025-05-27T04:05:26Z"
"http://numismatics.org/crro/id/rrc-297.1","RRC 297/1","rrc-297.1","","-112","-111","Hercules","Denarius","Ti. Q[uinctius?]","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","Rat, left||Control-mark||Rat, right","","Bust of Hercules seen from behind, with head turned to left and club over right shoulder. Border of dots.","TI Q D·S·S","Desultor, left, wearing cuirass. Border of dots.","","","","Rat, left||Rat, right","","","","Control-mark","","","","","","","","","","","","","","","","","2025-05-27T04:05:26Z"
"http://numismatics.org/crro/id/rrc-298.1","RRC 298/1","rrc-298.1","","-112","-111","Apollo||Vulcan","Denarius","L. Caesius","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","A͡P","Bust of Apollo seen from behind, with head turned to left and with thunderbolt in right hand. Border of dots.","L͡A R͡E L·CA͡ESI","Lares Praestites seated facing, with dog between, each holding staff in left hand; above, bust of Vulcan with tongs over shoulder. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:05:27Z"
"http://numismatics.org/crro/id/rrc-299.1","RRC 299/1","rrc-299.1","","-111","-110","Roma||Victory","Denarius","Appius Claudius Pulcher||T. Manlius Mancinus||Q. Urbinus","Struck","Silver","Rome","Coin","","Latium","Roman Republic","Quadrangular device","","","Helmeted head of Roma, right. Border of dots.","AP·CL·T·M͡A͡L·Q·V͡R | T·M͡A͡L·AP·CL·Q·V͡R","Victory in triga, right, holding reins in both hands. Border of dots.","","","","","","","Quadrangular device","","","","","","","","","","","","","","","","","","2025-05-27T04:05:28Z"
"http://numismatics.org/crro/id/rrc-300.1","RRC 300/1","rrc-300.1","","-110","-109","Roma||Victory","Denarius","C. Claudius Pulcher","Struck","Silver","Rome","Coin","","Latium","Roman Republic","","","","Helmeted head of Roma, right; helmet decorated with circular device. Border of dots.","C·PVLCHER","Victory in biga, right, holding reins in both hands. Border of dots.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:05:30Z"
"http://numismatics.org/crro/id/rrc-301.1","RRC 301/1","rrc-301.1","","-110","-109","Roma","Denarius","P. Porcius Laeca","Struck","Silver","Rome","Coin","","Latium","Roman Republic","X","","ROMA P·LA͡ECA","Helmeted head of Roma, right. Border of dots.","PROVOCO","Figure in military dress, left, with right hand raised; on left, figure in toga, gesturing with right hand; on right, attendant with one rod in right hand and two rods in left hand. Border of dots.","","","","","X","","","","","","","","","","","","","","","","","","","","2025-05-27T04:05:31Z"
"http://numismatics.org/crro/id/rrc-302.1","RRC 302/1","rrc-302.1","","-109","-108","Roma||Victory","Denarius","L. Flaminius Chilo","Struck","Silver","Rome","Coin","","Latium","Roman Republic","X","","ROMA","Helmeted head of Roma, right. Border of dots.","L·FLAMINI CILO","Victory in biga, right, holding reins in left hand and wreath in right hand. Border of dots.","","","","","X","","","","","","","","","","","","","","","","","","","","2025-05-27T04:05:32Z"
"http://numismatics.org/crro/id/rrc-303.1","RRC 303/1","rrc-303.1","","-109","-108","Sol","Denarius","Mn. Aquillius","Struck","Silver","Rome","Coin","","Latium","Roman Republic","X","","","Head of Sol, right. Border of dots.","M͡N·AQVIL ROMA","Luna in biga, right, holding reins in both hands; above, three stars; below, one star. Border of dots.","","","","","X","","","","","","","","","","","","","","","","","","","","2025-05-27T04:05:33Z"
"http://numismatics.org/crro/id/rrc-304.1","RRC 304/1","rrc-304.1","","-109","-108","Apollo||Dioscuri","Denarius","L. Memmius","Struck","Silver","Rome","Coin","","Latium","Roman Republic","X","","","Head of young male (possibly Apollo), right, wearing oak-wreath. Border of dots.","L·MEMMI","Dioscuri standing facing between their horses, each holding a spear. Border of dots.","","","","","X","","","","","","","","","","","","","","","","","","","","2025-05-27T04:05:34Z"
"http://numismatics.org/crro/id/rrc-305.1","RRC 305/1","rrc-305.1","","-109","-108","Roma","Denarius","Q. Lutatius Cerco","Struck","Silver","Rome","Coin","","Latium","Roman Republic","X","","ROMA CERCO","Head of Roma, right, wearing helmet with plume on each side. Border of dots.","Q·LV͡TATI Q","Ship, right; around, oak-wreath. Border of dots.","","","","","","","X","","","","","","","","","","","","","","","","","","2025-05-27T04:05:35Z"
"http://numismatics.org/crro/id/rrc-305.2","RRC 305/2","rrc-305.2","","-109","-108","Roma","Uncia","Q. Lutatius Cerco","Struck","Bronze","Rome","Coin","","Latium","Roman Republic","One pellet","One pellet","","Head of Roma, right, wearing helmet with plume on each side. Border of dots.","Q·LV͡TATI","Legend within oak-wreath.","","One pellet","","","","","One pellet","","","","","","","","","","","","","","","","","","2025-05-27T04:05:36Z"
